開催日,競技会名,区分名,SL区分,ラウンド記号,種目記号,SG区分,背番号,リーダー名,パートナー名,ジャッジ番号,ジャッジ名,PCS名,ジャッジ点数,乖離度,乖離度絶対値,ジャッジ人数,選手PCS得点
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,4,鈴木　浜江,TQ,7,0.961538461538461,1.03846153846154,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,4,鈴木　浜江,PS,7,0.961538461538461,1.03846153846154,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,5,望月　幸子,TQ,6.5,0.917431192660551,0.917431192660551,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,5,望月　幸子,PS,6.5,0.917431192660551,0.917431192660551,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,6,佐久間　祥子,TQ,6.5,0.917431192660551,0.917431192660551,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,6,佐久間　祥子,PS,6.5,0.917431192660551,0.917431192660551,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,7,山本　陽子,MM,7,0.99009900990099,1.00990099009901,10,6.9
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,7,山本　陽子,CP,7,0.99009900990099,1.00990099009901,10,6.9
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,8,伊藤　金四郎,MM,6.5,0.862068965517241,0.862068965517241,10,6.9
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,8,伊藤　金四郎,CP,6.5,0.862068965517241,0.862068965517241,10,6.9
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,9,杉崎　雅彦,TQ,7,0.961538461538461,1.03846153846154,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,9,杉崎　雅彦,PS,7,0.961538461538461,1.03846153846154,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,10,森本　かおり,MM,6.75,0.97799511002445,0.97799511002445,10,6.9
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,14,菅原　一樹,Laura　Collavizza,10,森本　かおり,CP,6.75,0.97799511002445,0.97799511002445,10,6.9
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,1,中西　剛,MM,6.5,0.99009900990099,1.00990099009901,10,6.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,1,中西　剛,CP,6.5,0.99009900990099,1.00990099009901,10,6.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,2,笹山　良子,TQ,7,0.917431192660551,1.08256880733945,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,2,笹山　良子,PS,7,0.917431192660551,1.08256880733945,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,3,小林　秀一,MM,6.25,0.97799511002445,0.97799511002445,10,6.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,3,小林　秀一,CP,6.25,0.97799511002445,0.97799511002445,10,6.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,4,鈴木　浜江,TQ,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,4,鈴木　浜江,PS,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,5,望月　幸子,TQ,6.25,0.831600831600832,0.831600831600832,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,5,望月　幸子,PS,6.25,0.831600831600832,0.831600831600832,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,6,佐久間　祥子,TQ,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,6,佐久間　祥子,PS,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,7,山本　陽子,MM,6,0.862068965517241,0.862068965517241,10,6.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,7,山本　陽子,CP,6,0.862068965517241,0.862068965517241,10,6.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,8,伊藤　金四郎,MM,6.75,0.89086859688196,1.10913140311804,10,6.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,8,伊藤　金四郎,CP,6.75,0.89086859688196,1.10913140311804,10,6.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,9,杉崎　雅彦,TQ,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,9,杉崎　雅彦,PS,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,10,森本　かおり,MM,6.5,0.99009900990099,1.00990099009901,10,6.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,34,五月女　光政,五月女　叡佳,10,森本　かおり,CP,6.5,0.99009900990099,1.00990099009901,10,6.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,1,中西　剛,MM,7.5,0.767754318618042,1.23224568138196,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,1,中西　剛,CP,7.5,0.767754318618042,1.23224568138196,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,2,笹山　良子,TQ,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,2,笹山　良子,PS,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,3,小林　秀一,MM,7,0.997506234413965,1.00249376558603,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,3,小林　秀一,CP,7,0.997506234413965,1.00249376558603,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,4,鈴木　浜江,TQ,7.25,0.961538461538461,1.03846153846154,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,4,鈴木　浜江,PS,7.25,0.961538461538461,1.03846153846154,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,5,望月　幸子,TQ,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,5,望月　幸子,PS,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,6,佐久間　祥子,TQ,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,6,佐久間　祥子,PS,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,7,山本　陽子,MM,6.5,0.831600831600832,0.831600831600832,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,7,山本　陽子,CP,6.5,0.831600831600832,0.831600831600832,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,8,伊藤　金四郎,MM,7,0.997506234413965,1.00249376558603,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,8,伊藤　金四郎,CP,7,0.997506234413965,1.00249376558603,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,9,杉崎　雅彦,TQ,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,9,杉崎　雅彦,PS,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,10,森本　かおり,MM,6.75,0.961538461538461,0.961538461538461,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,38,大西　大晶,大西　咲菜,10,森本　かおり,CP,6.75,0.961538461538461,0.961538461538461,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,1,中西　剛,MM,7,0.64,1.36,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,1,中西　剛,CP,7,0.64,1.36,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,2,笹山　良子,TQ,6.75,0.767754318618042,1.23224568138196,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,2,笹山　良子,PS,6.75,0.767754318618042,1.23224568138196,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,3,小林　秀一,MM,6,0.941176470588235,0.941176470588235,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,3,小林　秀一,CP,6,0.941176470588235,0.941176470588235,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,4,鈴木　浜江,TQ,6.25,0.997506234413965,1.00249376558603,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,4,鈴木　浜江,PS,6.25,0.997506234413965,1.00249376558603,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,5,望月　幸子,TQ,6,0.961538461538461,0.961538461538461,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,5,望月　幸子,PS,6,0.961538461538461,0.961538461538461,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,6,佐久間　祥子,TQ,6.25,0.997506234413965,1.00249376558603,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,6,佐久間　祥子,PS,6.25,0.997506234413965,1.00249376558603,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,7,山本　陽子,MM,6.75,0.8,1.2,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,7,山本　陽子,CP,6.75,0.8,1.2,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,8,伊藤　金四郎,MM,5.75,0.8,0.8,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,8,伊藤　金四郎,CP,5.75,0.8,0.8,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,9,杉崎　雅彦,TQ,5.75,0.831600831600832,0.831600831600832,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,9,杉崎　雅彦,PS,5.75,0.831600831600832,0.831600831600832,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,10,森本　かおり,MM,5.75,0.8,0.8,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,39,日比野　湧,和野　歩未,10,森本　かおり,CP,5.75,0.8,0.8,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,1,中西　剛,MM,6.5,0.917431192660551,1.08256880733945,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,1,中西　剛,CP,6.5,0.917431192660551,1.08256880733945,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,2,笹山　良子,TQ,6.5,0.70298769771529,1.29701230228471,10,5.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,2,笹山　良子,PS,6.5,0.70298769771529,1.29701230228471,10,5.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,3,小林　秀一,MM,6.75,0.767754318618042,1.23224568138196,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,3,小林　秀一,CP,6.75,0.767754318618042,1.23224568138196,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,4,鈴木　浜江,TQ,6,0.97799511002445,1.02200488997555,10,5.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,4,鈴木　浜江,PS,6,0.97799511002445,1.02200488997555,10,5.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,5,望月　幸子,TQ,5.75,0.99009900990099,0.99009900990099,10,5.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,5,望月　幸子,PS,5.75,0.99009900990099,0.99009900990099,10,5.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,6,佐久間　祥子,TQ,5.5,0.89086859688196,0.89086859688196,10,5.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,6,佐久間　祥子,PS,5.5,0.89086859688196,0.89086859688196,10,5.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,7,山本　陽子,MM,5.75,0.831600831600832,0.831600831600832,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,7,山本　陽子,CP,5.75,0.831600831600832,0.831600831600832,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,8,伊藤　金四郎,MM,6.25,0.997506234413965,1.00249376558603,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,8,伊藤　金四郎,CP,6.25,0.997506234413965,1.00249376558603,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,9,杉崎　雅彦,TQ,5.5,0.89086859688196,0.89086859688196,10,5.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,9,杉崎　雅彦,PS,5.5,0.89086859688196,0.89086859688196,10,5.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,10,森本　かおり,MM,5.75,0.831600831600832,0.831600831600832,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,47,吉田　逸平,馬場　えりな,10,森本　かおり,CP,5.75,0.831600831600832,0.831600831600832,10,6.2
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,1,中西　剛,MM,7,0.525624178712221,1.47437582128778,10,6.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,1,中西　剛,CP,7,0.525624178712221,1.47437582128778,10,6.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,2,笹山　良子,TQ,6.75,0.862068965517241,1.13793103448276,10,6.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,2,笹山　良子,PS,6.75,0.862068965517241,1.13793103448276,10,6.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,3,小林　秀一,MM,5.75,0.917431192660551,0.917431192660551,10,6.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,3,小林　秀一,CP,5.75,0.917431192660551,0.917431192660551,10,6.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,4,鈴木　浜江,TQ,6,0.89086859688196,0.89086859688196,10,6.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,4,鈴木　浜江,PS,6,0.89086859688196,0.89086859688196,10,6.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,5,望月　幸子,TQ,6.25,0.99009900990099,0.99009900990099,10,6.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,5,望月　幸子,PS,6.25,0.99009900990099,0.99009900990099,10,6.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,6,佐久間　祥子,TQ,6.5,0.97799511002445,1.02200488997555,10,6.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,6,佐久間　祥子,PS,6.5,0.97799511002445,1.02200488997555,10,6.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,7,山本　陽子,MM,5.75,0.917431192660551,0.917431192660551,10,6.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,7,山本　陽子,CP,5.75,0.917431192660551,0.917431192660551,10,6.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,8,伊藤　金四郎,MM,6,0.997506234413965,0.997506234413965,10,6.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,8,伊藤　金四郎,CP,6,0.997506234413965,0.997506234413965,10,6.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,9,杉崎　雅彦,TQ,6.25,0.99009900990099,0.99009900990099,10,6.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,9,杉崎　雅彦,PS,6.25,0.99009900990099,0.99009900990099,10,6.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,10,森本　かおり,MM,5.75,0.917431192660551,0.917431192660551,10,6.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,52,石垣　和宏,三喜　穂菜美,10,森本　かおり,CP,5.75,0.917431192660551,0.917431192660551,10,6.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,1,中西　剛,MM,6,0.99009900990099,1.00990099009901,10,5.9
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,1,中西　剛,CP,6,0.99009900990099,1.00990099009901,10,5.9
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,2,笹山　良子,TQ,6.75,0.8,1.2,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,2,笹山　良子,PS,6.75,0.8,1.2,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,3,小林　秀一,MM,5.5,0.862068965517241,0.862068965517241,10,5.9
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,3,小林　秀一,CP,5.5,0.862068965517241,0.862068965517241,10,5.9
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,4,鈴木　浜江,TQ,6.25,1,1,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,4,鈴木　浜江,PS,6.25,1,1,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,5,望月　幸子,TQ,6.75,0.8,1.2,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,5,望月　幸子,PS,6.75,0.8,1.2,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,6,佐久間　祥子,TQ,5.5,0.64,0.64,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,6,佐久間　祥子,PS,5.5,0.64,0.64,10,6.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,7,山本　陽子,MM,5.5,0.862068965517241,0.862068965517241,10,5.9
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,7,山本　陽子,CP,5.5,0.862068965517241,0.862068965517241,10,5.9
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,SF,T,G,53,佐藤　祐馬,久保田　理沙,8,伊藤　金四郎,MM,6.5,0.735294117647059,1.26470588235294,10,5.9
