開催日,競技会名,区分名,SL区分,ラウンド記号,種目記号,SG区分,背番号,リーダー名,パートナー名,ジャッジ番号,ジャッジ名,PCS名,ジャッジ点数,乖離度,乖離度絶対値,ジャッジ人数,選手PCS得点
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,V,S,80,棚橋　健,盛田　舞香,10,森本　かおり,PS,6.75,0.997506234413965,0.997506234413965,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,1,中西　剛,TQ,7.5,0.99009900990099,1.00990099009901,10,7.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,1,中西　剛,PS,7.5,0.99009900990099,1.00990099009901,10,7.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,2,笹山　良子,TQ,7,0.862068965517241,0.862068965517241,10,7.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,2,笹山　良子,PS,7,0.862068965517241,0.862068965517241,10,7.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,3,小林　秀一,MM,7.5,1,1,10,7.5
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,3,小林　秀一,CP,7.5,1,1,10,7.5
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,4,鈴木　浜江,TQ,7.5,0.99009900990099,1.00990099009901,10,7.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,4,鈴木　浜江,PS,7.5,0.99009900990099,1.00990099009901,10,7.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,5,望月　幸子,MM,7.5,1,1,10,7.5
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,5,望月　幸子,CP,7.5,1,1,10,7.5
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,6,佐久間　祥子,TQ,7.5,0.99009900990099,1.00990099009901,10,7.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,6,佐久間　祥子,PS,7.5,0.99009900990099,1.00990099009901,10,7.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,7,山本　陽子,TQ,7.5,0.99009900990099,1.00990099009901,10,7.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,7,山本　陽子,PS,7.5,0.99009900990099,1.00990099009901,10,7.4
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,8,伊藤　金四郎,MM,7.5,1,1,10,7.5
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,8,伊藤　金四郎,CP,7.5,1,1,10,7.5
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,9,杉崎　雅彦,MM,7.5,1,1,10,7.5
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,9,杉崎　雅彦,CP,7.5,1,1,10,7.5
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,10,森本　かおり,MM,7.5,1,1,10,7.5
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,12,小嶋　みなと,盛田　めぐみ,10,森本　かおり,CP,7.5,1,1,10,7.5
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,1,中西　剛,TQ,7,0.97799511002445,1.02200488997555,10,6.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,1,中西　剛,PS,7,0.97799511002445,1.02200488997555,10,6.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,2,笹山　良子,TQ,7.25,0.862068965517241,1.13793103448276,10,6.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,2,笹山　良子,PS,7.25,0.862068965517241,1.13793103448276,10,6.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,3,小林　秀一,MM,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,3,小林　秀一,CP,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,4,鈴木　浜江,TQ,6.75,0.99009900990099,0.99009900990099,10,6.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,4,鈴木　浜江,PS,6.75,0.99009900990099,0.99009900990099,10,6.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,5,望月　幸子,MM,7.25,0.961538461538461,1.03846153846154,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,5,望月　幸子,CP,7.25,0.961538461538461,1.03846153846154,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,6,佐久間　祥子,TQ,6.75,0.99009900990099,0.99009900990099,10,6.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,6,佐久間　祥子,PS,6.75,0.99009900990099,0.99009900990099,10,6.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,7,山本　陽子,TQ,6.5,0.89086859688196,0.89086859688196,10,6.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,7,山本　陽子,PS,6.5,0.89086859688196,0.89086859688196,10,6.85
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,8,伊藤　金四郎,MM,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,8,伊藤　金四郎,CP,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,9,杉崎　雅彦,MM,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,9,杉崎　雅彦,CP,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,10,森本　かおり,MM,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,14,菅原　一樹,Laura　Collavizza,10,森本　かおり,CP,7,0.997506234413965,0.997506234413965,10,7.05
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,1,中西　剛,TQ,7.25,0.941176470588235,1.05882352941176,10,7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,1,中西　剛,PS,7.25,0.941176470588235,1.05882352941176,10,7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,2,笹山　良子,TQ,7,1,1,10,7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,2,笹山　良子,PS,7,1,1,10,7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,3,小林　秀一,MM,7.25,0.917431192660551,1.08256880733945,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,3,小林　秀一,CP,7.25,0.917431192660551,1.08256880733945,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,4,鈴木　浜江,TQ,7,1,1,10,7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,4,鈴木　浜江,PS,7,1,1,10,7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,5,望月　幸子,MM,6.75,0.961538461538461,0.961538461538461,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,5,望月　幸子,CP,6.75,0.961538461538461,0.961538461538461,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,6,佐久間　祥子,TQ,7,1,1,10,7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,6,佐久間　祥子,PS,7,1,1,10,7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,7,山本　陽子,TQ,6.75,0.941176470588235,0.941176470588235,10,7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,7,山本　陽子,PS,6.75,0.941176470588235,0.941176470588235,10,7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,8,伊藤　金四郎,MM,7,0.997506234413965,1.00249376558603,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,8,伊藤　金四郎,CP,7,0.997506234413965,1.00249376558603,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,9,杉崎　雅彦,MM,6.75,0.961538461538461,0.961538461538461,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,9,杉崎　雅彦,CP,6.75,0.961538461538461,0.961538461538461,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,10,森本　かおり,MM,7,0.997506234413965,1.00249376558603,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,34,五月女　光政,五月女　叡佳,10,森本　かおり,CP,7,0.997506234413965,1.00249376558603,10,6.95
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,1,中西　剛,TQ,6.75,0.8,0.8,10,7.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,1,中西　剛,PS,6.75,0.8,0.8,10,7.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,2,笹山　良子,TQ,7.5,0.941176470588235,1.05882352941176,10,7.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,2,笹山　良子,PS,7.5,0.941176470588235,1.05882352941176,10,7.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,3,小林　秀一,MM,7.25,0.99009900990099,0.99009900990099,10,7.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,3,小林　秀一,CP,7.25,0.99009900990099,0.99009900990099,10,7.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,4,鈴木　浜江,TQ,7.5,0.941176470588235,1.05882352941176,10,7.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,4,鈴木　浜江,PS,7.5,0.941176470588235,1.05882352941176,10,7.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,5,望月　幸子,MM,7.5,0.97799511002445,1.02200488997555,10,7.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,5,望月　幸子,CP,7.5,0.97799511002445,1.02200488997555,10,7.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,6,佐久間　祥子,TQ,7.25,1,1,10,7.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,6,佐久間　祥子,PS,7.25,1,1,10,7.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,7,山本　陽子,TQ,7.25,1,1,10,7.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,7,山本　陽子,PS,7.25,1,1,10,7.25
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,8,伊藤　金四郎,MM,7.25,0.99009900990099,0.99009900990099,10,7.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,8,伊藤　金四郎,CP,7.25,0.99009900990099,0.99009900990099,10,7.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,9,杉崎　雅彦,MM,7.25,0.99009900990099,0.99009900990099,10,7.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,9,杉崎　雅彦,CP,7.25,0.99009900990099,0.99009900990099,10,7.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,10,森本　かおり,MM,7.5,0.97799511002445,1.02200488997555,10,7.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,38,大西　大晶,大西　咲菜,10,森本　かおり,CP,7.5,0.97799511002445,1.02200488997555,10,7.35
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,1,中西　剛,TQ,6.75,0.997506234413965,0.997506234413965,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,1,中西　剛,PS,6.75,0.997506234413965,0.997506234413965,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,2,笹山　良子,TQ,7,0.961538461538461,1.03846153846154,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,2,笹山　良子,PS,7,0.961538461538461,1.03846153846154,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,3,小林　秀一,MM,6.75,0.99009900990099,1.00990099009901,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,3,小林　秀一,CP,6.75,0.99009900990099,1.00990099009901,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,4,鈴木　浜江,TQ,6.5,0.917431192660551,0.917431192660551,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,4,鈴木　浜江,PS,6.5,0.917431192660551,0.917431192660551,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,5,望月　幸子,MM,6.75,0.99009900990099,1.00990099009901,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,5,望月　幸子,CP,6.75,0.99009900990099,1.00990099009901,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,6,佐久間　祥子,TQ,6.75,0.997506234413965,0.997506234413965,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,6,佐久間　祥子,PS,6.75,0.997506234413965,0.997506234413965,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,7,山本　陽子,TQ,7,0.961538461538461,1.03846153846154,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,7,山本　陽子,PS,7,0.961538461538461,1.03846153846154,10,6.8
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,8,伊藤　金四郎,MM,6.5,0.97799511002445,0.97799511002445,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,8,伊藤　金四郎,CP,6.5,0.97799511002445,0.97799511002445,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,9,杉崎　雅彦,MM,6.75,0.99009900990099,1.00990099009901,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,9,杉崎　雅彦,CP,6.75,0.99009900990099,1.00990099009901,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,10,森本　かおり,MM,6.5,0.97799511002445,0.97799511002445,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,74,山田　恭平,秋山　彩織,10,森本　かおり,CP,6.5,0.97799511002445,0.97799511002445,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,1,中西　剛,TQ,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,1,中西　剛,PS,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,2,笹山　良子,TQ,6.5,0.961538461538461,0.961538461538461,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,2,笹山　良子,PS,6.5,0.961538461538461,0.961538461538461,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,3,小林　秀一,MM,6.75,0.99009900990099,1.00990099009901,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,3,小林　秀一,CP,6.75,0.99009900990099,1.00990099009901,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,4,鈴木　浜江,TQ,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,4,鈴木　浜江,PS,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,5,望月　幸子,MM,6.5,0.97799511002445,0.97799511002445,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,5,望月　幸子,CP,6.5,0.97799511002445,0.97799511002445,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,6,佐久間　祥子,TQ,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,6,佐久間　祥子,PS,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,7,山本　陽子,TQ,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,7,山本　陽子,PS,6.75,0.997506234413965,1.00249376558603,10,6.7
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,8,伊藤　金四郎,MM,6.75,0.99009900990099,1.00990099009901,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,8,伊藤　金四郎,CP,6.75,0.99009900990099,1.00990099009901,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,9,杉崎　雅彦,MM,6.5,0.97799511002445,0.97799511002445,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,9,杉崎　雅彦,CP,6.5,0.97799511002445,0.97799511002445,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,10,森本　かおり,MM,6.75,0.99009900990099,1.00990099009901,10,6.65
2018/11/25,第３８回三笠宮杯全日本ダンススポーツ選手権,全日本スタンダード,S,FF,Q,G,80,棚橋　健,盛田　舞香,10,森本　かおり,CP,6.75,0.99009900990099,1.00990099009901,10,6.65
